71,捷運信義安和站(4號出口),大安區,121.554204,25.032985,0.57,0.6,0.76,0.93,0.63,0.7,0.13,0.33,0.43,0.73,0.14,0.9,0.1,0.77,0.24,0.47,0.45,0.62
72,新生長安路口,中山區,121.529346,25.048611,0.88,0.79,0.83,0.67,0.62,0.52,0.45,0.36,0.38,0.29,0.14,0.19,0.17,0.17,0.19,0.19,0.26,0.31
73,酒泉延平路口,大同區,121.510195,25.072228,0.44,0.47,0.28,0.31,0.34,0.41,0.41,0.44,0.47,0.38,0.38,0.38,0.44,0.5,0.66,0.78,0.56,0.53
74,信義連雲街口,中正區,121.530547,25.033817,0.72,0.68,0.57,0.65,0.38,0.3,0.38,0.38,0.55,0.3,0.15,0.23,0.38,0.05,0.23,0.53,0.35,0.45
75,基隆光復路口,信義區,121.557635,25.0300508,0.77,0.73,0.53,0.43,0.33,0.23,0.3,0.17,0.07,0.23,0.73,0.3,0.17,0.33,0.6,0.43,0.7,0.43
76,新生長春路口,中山區,121.527522,25.056387,0.64,0.61,0.53,0.58,0.36,0.28,0.39,0.53,0.47,0.31,0.19,0.25,0.31,0.22,0.33,0.58,0.86,0.56
77,民生活動中心,松山區,121.56297,25.059147,0.69,0.5,0.66,0.56,0.75,0.66,0.56,0.66,0.56,0.84,0.5,0.12,0.38,0.31,0.16,0.28,0.28,0.5
78,捷運圓山站(2號出口),大同區,121.519287,25.071824,0.62,0.65,0.85,0.77,0.77,0.58,0.73,0.5,0.69,0.35,0.04,0.71,0.38,0.25,0.4,0.23,0.35,0.21
79,捷運民權西路站(3號出口),大同區,121.520205,25.061285,0.23,0.25,0.31,0.35,0.18,0.47,0.43,0.52,0.46,0.3,0.22,0.16,0.06,0.08,0.04,0.06,0.14,0.48
80,華江高中,萬華區,121.495869,25.02751,0.39,0.43,0.39,0.41,0.39,0.43,0.36,0.34,0.34,0.32,0.23,0.25,0.2,0.34,0.32,0.48,0.28,0.42
81,捷運台電大樓站(2號出口),大安區,121.528552,25.020547,0.71,0.94,0.68,0.53,0.41,0.12,0.15,0.06,0.03,0.15,0.12,0.24,0.47,0.5,0.38,0.53,0.41,0.47
82,捷運西門站(3號出口),中正區,121.508693,25.041778,0.7,0.58,0.55,0.15,0.1,0.25,0.38,0.53,0.52,0.36,0.45,0.6,0.72,0.47,0.43,0.13,0.13,0.07
83,捷運大安森林公園站,大安區,121.535161,25.033156,0.72,0.45,0.7,0.55,0.46,0.51,0.45,0.65,0.68,0.61,0.78,0.38,0.35,0.24,0.5,0.35,0.15,0.04
84,復華花園新城,萬華區,121.502899,25.029705,0.82,0.79,0.61,0.74,0.82,0.74,0.66,0.82,0.42,0.5,0.26,0.16,0.16,0.05,0.11,0.16,0.26,0.29
85,信義敦化路口,大安區,121.54911,25.033362,0.2,0.47,0.69,0.44,0.42,0.58,0.67,0.42,0.24,0.56,0.53,0.47,0.38,0.24,0.8,0.56,0.76,0.91
86,民權復興路口,松山區,121.545138,25.062344,0.56,0.5,0.39,0.19,0.33,0.36,0.39,0.42,0.33,0.25,0.5,0.44,0.39,0.42,0.42,0.61,0.67,0.78
87,捷運大安站,大安區,121.543057,25.033078,0.14,0.23,0.59,0.64,0.18,0.09,0.1,0.73,0.86,0.68,0.05,0.05,0.27,0.77,0.14,0.41,0.64,0.18
88,捷運象山站,信義區,121.57087,25.032922,0.26,0.23,0.58,0.71,0.77,0.9,0.82,0.77,0.84,0.69,0.66,0.68,0.76,0.6,0.52,0.39,0.11,0.31
89,和平重慶路口,中正區,121.516385,25.027323,0.77,0.55,0.27,0.81,0.65,0.49,0.72,0.67,0.64,0.73,0.75,0.36,0.18,0.43,0.41,0.25,0.61,0.89
90,老松國小,萬華區,121.501708,25.037783,0.7,0.7,0.73,0.61,0.73,0.73,0.77,0.58,0.56,0.47,0.54,0.8,0.49,0.49,0.51,0.78,0.68,0.63
91,市立美術館,中山區,121.523268,25.070629,0.58,0.61,0.69,0.78,0.75,0.64,0.86,0.97,0.53,0.58,0.36,0.36,0.26,0.57,0.66,0.66,0.54,0.49
92,開封西寧路口,萬華區,121.507169,25.046618,0.45,0.52,0.29,0.33,0.36,0.21,0.24,0.1,0.17,0.17,0.02,0.07,0.05,0.17,0.21,0.12,0.1,0.05
93,吳興公車總站,信義區,121.569836,25.023877,0.69,0.49,0.49,0.93,0.65,0.57,0.52,0.41,0.33,0.41,0.31,0.05,0.4,0.29,0.35,0.67,0.49,0.33
94,捷運景美站,文山區,121.541059,24.993254,0.29,0.52,0.52,0.21,0.35,0.27,0.4,0.58,0.73,0.69,0.37,0.25,0.63,0.73,0.04,0.12,0.42,0.35
95,東園國小,萬華區,121.497679,25.023393,0.75,0.75,0.71,0.5,0.54,0.75,0.54,0.57,0.64,0.43,0.32,0.14,0.18,0.25,0.46,0.71,0.86,0.5
96,三民公園,松山區,121.566558,25.061567,0.53,0.53,0.53,0.4,0.33,0.37,0.5,0.43,0.37,0.37,0.3,0.27,0.3,0.53,0.67,0.8,0.53,0.57
97,捷運劍潭站(2號出口),士林區,121.524721,25.082825,0.4,0.28,0.38,0.54,0.29,0.59,0.39,0.52,0.31,0.23,0.23,0.37,0.37,0.35,0.79,0.38,0,0.33
98,羅斯福景隆街口,文山區,121.540197,24.999378,0.38,0.38,0.36,0.36,0.38,0.5,0.48,0.5,0.6,0.55,0.55,0.33,0.38,0.33,0.19,0.45,0.45,0.6
99,捷運雙連站(2號出口),大同區,121.520711,25.057866,0.55,0.74,0.5,0.36,0.29,0.53,0.67,0.64,0.76,0.19,0.33,0.29,0.07,0.29,0.21,0.15,0.27,0.49
100,金山市民路口,中正區,121.530697,25.045753,0.25,0.25,0.35,0.33,0.4,0.3,0.33,0.33,0.42,0.62,0.7,0.38,0.25,0.12,0,0.03,0.12,0.07
101,華山文創園區,中正區,121.528487,25.043668,0.18,0.18,0.22,0.34,0.42,0.39,0.4,0.46,0.52,0.62,0.82,0.62,0.42,0.26,0.16,0.08,0.18,0.2
102,臺北市客家文化主題公園,中正區,121.525322,25.02043,0.56,0.56,0.56,0.47,0.38,0.41,0.22,0.25,0.22,0.12,0.06,0.03,0.31,0.25,0.53,0.59,0.88,0.44
103,萬華車站,萬華區,121.503028,25.033639,0.32,0.32,0.35,0.32,0.32,0.52,0.57,0.55,0.6,0.5,0.47,0.42,0.47,0.57,0.58,0.47,0.48,0.52
104,台北花木批發市場,文山區,121.54074,25.004023,0.62,0.41,0.84,0.89,0.78,0.62,0.76,0.73,0.57,0.38,0.19,0.05,0.16,0.32,0.22,0.49,0.22,0.3
105,峨嵋停車場,萬華區,121.505409,25.044412,0.24,0.26,0.29,0.43,0.52,0.64,0.71,0.69,0.81,0.79,0.69,0.45,0.43,0.48,0.48,0.36,0.12,0.1
106,西園艋舺路口,萬華區,121.497674,25.032932,0.7,0.66,0.48,0.48,0.5,0.45,0.45,0.48,0.27,0.45,0.23,0.25,0.32,0.25,0.3,0.48,0.45,0.18
107,捷運小南門站(1號出口),中正區,121.509422,25.036402,0.13,0.21,0.42,0.58,0.57,0.59,0.5,0.59,0.37,0.7,0.72,0.67,0.63,0.5,0.56,0.54,0.41,0.39
108,臺北孔廟,大同區,121.515843,25.073306,0.59,0.45,0.65,0.62,0.53,0.53,0.31,0.38,0.19,0.5,0.34,0.53,0.16,0.31,0.44,0.25,0.38,0.41
109,林安泰古厝,中山區,121.530805,25.071606,0.36,0.39,0.53,0.72,0.97,0.49,0.43,0.43,0.4,0.17,0,0.03,0.08,0.19,0.22,0.09,0.25,0.31
110,文湖國小,內湖區,121.560888,25.086376,0.66,0.73,0.52,0.36,0.61,0.59,0.43,0.07,0.02,0.11,0.14,0.25,0.16,0.16,0.64,0.41,0.73,0.89
111,捷運忠孝復興站(2號出口),大安區,121.543497,25.040184,0.5,0.52,0.33,0.33,0.41,0.54,0.5,0.52,0.5,0.54,0.61,0.7,0.54,0.33,0.09,0,0.3,0.17
112,捷運新北投站,北投區,121.503124,25.137456,0.4,0.38,0.38,0.45,0.34,0.28,0.15,0.13,0.04,0.04,0.09,0.11,0.2,0.11,0.17,0.35,0.33,0.23
113,仁愛逸仙路口,信義區,121.561178,25.037724,0.59,0.57,0.32,0.3,0.22,0.11,0.08,0.14,0.24,0.24,0.54,0.78,0.62,0.65,0.49,0.51,0.41,0.35
114,蘭雅公園,士林區,121.530386,25.109908,0.17,0.41,0.45,0.07,0.66,0.21,0.24,0.72,0.55,0.52,0.66,0.41,0.55,0.41,0.34,0,0.34,0.41
115,臺北轉運站,中正區,121.520526,25.048222,0.53,0.69,0.46,0.31,0.3,0.27,0.49,0.57,0.58,0.63,0.75,0.74,0.78,0.63,0.6,0.72,0.35,0.4
116,福林公園,士林區,121.530215,25.096122,0.63,0.65,0.84,0.86,0.56,0.58,0.56,0.6,0.53,0.53,0.44,0.21,0.12,0.28,0.3,0.4,0.3,0.4
117,捷運北投站,北投區,121.498618,25.132581,0.24,0.28,0.19,0.33,0.52,0.28,0.45,0.48,0.5,0.26,0.1,0.38,0.29,0.74,0.43,0,0,0.16
118,大業大同街口,北投區,121.499152,25.136929,0.83,0.78,0.89,0.5,0.25,0.61,0.53,0.47,0.42,0.44,0.44,0.5,0.67,0.64,0.14,0.19,0.19,0.31
119,捷運劍南路站(2號出口),中山區,121.555116,25.08418,0.2,0.2,0.36,0.43,0.55,0.73,0.7,0.61,0.71,0.48,0.45,0.29,0.52,0.66,0.27,0.36,0.41,0.07
120,捷運龍山寺站(1號出口),萬華區,121.50026,25.035479,0.61,0.72,0.43,0.52,0.83,0.46,0.5,0.35,0.65,0.67,0.52,0.09,0.04,0.09,0.04,0.35,0.07,0.02
121,龍江南京路口,中山區,121.540568,25.05298,0.39,0.38,0.62,0.56,0.48,0.52,0.47,0.52,0.79,0.71,0.71,0.65,0.62,0.55,0.58,0.61,0.58,0.64
122,捷運港墘站(2號出口),內湖區,121.57584,25.079666,0.31,0.47,0.55,0.49,0.46,0.34,0.36,0.26,0.42,0.43,0.4,0.1,0.44,0.58,0.52,0.5,0.46,0.52
123,天母運動公園,士林區,121.534136,25.116325,0.2,0.27,0.34,0.52,0.57,0.55,0.73,0.5,0.3,0.3,0.52,0.57,0.61,0.36,0.07,0.23,0.23,0.3
124,振華公園,北投區,121.518163,25.115863,0.74,0.77,0.74,0.71,0.51,0.51,0.51,0.51,0.49,0.57,0.57,0.63,0.74,0.54,0.54,0.57,0.6,0.66
125,華西公園,萬華區,121.498495,25.038609,0.6,0.53,0.53,0.4,0.2,0.37,0.23,0.3,0.23,0.3,0.2,0.37,0.63,0.27,0.6,0.5,0.57,0.57
126,敦化基隆路口,大安區,121.548336,25.022073,0.69,0.76,0.55,0.62,0.59,0.55,0.45,0.55,0.52,0.45,0.45,0.41,0.34,0.28,0.53,0.47,0.53,0.57
127,東湖國中,內湖區,121.619521,25.073277,0.62,0.6,0.5,0.53,0.53,0.62,0.38,0.45,0.45,0.53,0.4,0.17,0.17,0.2,0.23,0.28,0.4,0.55
128,成功國宅,大安區,121.546726,25.026808,0.89,0.89,0.78,0.86,0.75,0.69,0.67,0.56,0.47,0.36,0.47,0.19,0.39,0.36,0.14,0.33,0.47,0.78
129,捷運文德站(2號出口),內湖區,121.58456,25.078424,0.44,0.42,0.39,0.29,0.24,0.28,0.22,0.12,0.12,0.1,0.18,0.26,0.32,0.34,0.26,0.28,0.16,0.08
130,羅斯福寧波東街口,中正區,121.519411,25.031445,0.42,0.27,0.08,0.31,0.27,0.31,0.35,0.46,0.42,0.12,0.69,0.6,1,0.32,0.56,0.6,0.08,0.04
131,洲子二號公園,內湖區,121.568688,25.079322,0.26,0.26,0.29,0.35,0.44,0.53,0.62,0.65,0.71,0.64,0.64,0.55,0.64,0.36,0.36,0.3,0.18,0.06
132,羅斯福新生南路口,大安區,121.5331757,25.01603085,0.6,0.57,0.6,0.66,0.43,0.85,0.9,0.76,0.89,0.59,0.78,0.69,0.62,0.77,0.29,0.45,0.12,0.28
133,蘭興公園,士林區,121.525888,25.111839,0.64,0.54,0.44,0.18,0.65,0.68,0.45,0.35,0.25,0.53,0.62,0.4,0.72,0.68,0.3,0.2,0.4,0.55
134,捷運芝山站(2號出口),士林區,121.522629,25.10336,0.21,0.16,0.47,0.78,0.52,0.62,0.59,0.79,0.9,0.41,0.25,0.06,0.33,0.71,0.81,0.06,0.05,0.16
135,捷運石牌站(2號出口),北投區,121.515677,25.114513,0.11,0.13,0.24,0.11,0.26,0.43,0.61,0.65,0.5,0.44,0.35,0.41,0.28,0.46,0.28,0.19,0.28,0.2
136,國立臺北護理健康大學,北投區,121.517512,25.118049,0.33,0.53,0.2,0.17,0.27,0.57,0.48,0.69,0.62,0.69,0.52,0.07,0.31,0.24,0.31,0.24,0.17,0.34
137,國防大學,北投區,121.493066,25.137976,0.51,0.44,0.33,0.53,0.44,0.36,0.38,0.38,0.29,0.38,0.4,0.42,0.53,0.24,0.48,0.83,0.8,0.63
138,捷運永春站(2號出口),信義區,121.575372,25.040558,0.27,0.33,0.67,0.37,0.37,0.67,0.8,0.17,0.33,0.24,0.03,0.07,0.07,0.33,0.4,0.27,0.13,0.23
139,永樂市場,大同區,121.510549,25.054501,0.39,0.37,0.03,0.13,0.47,0.21,0,0.47,0.84,0.97,0.45,0.37,0.26,0.45,0.42,0.29,0.53,0.45
140,捷運大橋頭站(2號出口),大同區,121.512909,25.063404,0.2,0.41,0.15,0.28,0.5,0.26,0.24,0.78,0.89,0.7,0.54,0.41,0.54,0.46,0.13,0.48,0.5,0.35
141,文山行政中心,文山區,121.569984,24.989902,0.23,0.37,0.42,0.53,0.5,0.47,0.5,0.53,0.5,0.5,0.42,0.33,0.17,0.03,0.19,0.23,0.23,0.23
142,捷運木柵站,文山區,121.574214,24.997747,0.25,0.21,0.23,0.25,0.19,0.44,0.46,0.45,0.5,0.4,0.35,0.42,0.46,0.42,0.37,0.48,0.37,0.23
143,捷運動物園站(2號出口),文山區,121.578752,24.997659,0.21,0.21,0.22,0.29,0.28,0.29,0.32,0.35,0.33,0.54,0.46,0.42,0.33,0.32,0.31,0.35,0.31,0.18
144,國立政治大學,文山區,121.576536,24.988363,0.56,0.59,0.59,0.54,0.63,0.57,0.61,0.59,0.64,0.4,0.29,0.29,0.19,0.23,0.13,0.06,0.17,0.39
