20,捷運科技大樓站,大安區,121.543293,25.025896,45,46,15,27,40,41,33,39,26,19,52,40,25,40,65,57,59,40
21,民生敦化路口,松山區,121.548982,25.057985,20,21,25,28,28,25,25,27,24,36,27,24,20,17,21,25,22,14
22,松山車站,信義區,121.57845,25.048824,8,22,11,8,26,38,23,26,27,28,20,13,22,19,14,1,1,11
23,東新國小,南港區,121.602798,25.055074,19,17,12,25,18,17,11,12,14,12,7,14,13,23,13,18,26,27
24,信義建國路口,大安區,121.53747,25.03293,34,34,6,8,17,16,26,25,19,20,43,1,4,3,3,2,0,4
25,永吉松信路口,信義區,121.57205,25.04543,21,14,7,3,17,6,18,16,1,14,13,13,18,12,8,8,20,17
26,捷運昆陽站(1號出口),南港區,121.592375,25.050142,20,21,21,17,18,23,28,31,33,25,34,27,23,24,23,22,13,15
27,捷運南港展覽館站(5號出口),南港區,121.61669,25.05469,2,16,8,27,15,18,25,17,19,19,12,14,22,4,11,17,2,17
28,五常公園,信義區,121.57467,25.04814,22,24,22,23,23,20,18,13,8,22,14,10,11,6,17,20,29,16
29,金山愛國路口,大安區,121.52655,25.03164,17,20,35,29,26,18,22,20,18,15,14,4,4,4,21,21,23,20
30,基隆長興路口,大安區,121.544352,25.017054,57,55,51,29,41,27,16,23,28,46,66,11,5,11,24,17,50,55
31,辛亥新生路口,大安區,121.53456,25.022413,10,7,28,16,16,13,4,4,5,19,8,9,8,7,2,15,19,19
32,捷運六張犁站,大安區,121.553161,25.023884,29,20,23,26,20,21,26,18,15,18,15,11,12,2,3,9,18,23
33,中崙高中,松山區,121.56087,25.04878,27,25,19,17,15,22,23,18,17,17,14,11,12,5,18,21,25,22
34,捷運行天宮站(1號出口),中山區,121.532934,25.058369,22,24,21,21,19,17,24,27,23,21,18,20,17,15,16,9,9,11
35,捷運行天宮站(3號出口),中山區,121.533302,25.059978,30,19,19,13,4,22,19,11,17,25,9,11,13,14,9,7,19,4
36,臺大資訊大樓,大安區,121.54153,25.02101,14,23,25,31,20,24,37,64,69,71,47,63,43,32,33,38,29,27
37,捷運東門站(4號出口),大安區,121.528988,25.0337,29,31,37,16,3,23,30,30,27,7,2,4,6,3,7,11,8,5
38,臺灣師範大學(圖書館),大安區,121.52889,25.02665,9,12,5,21,3,1,1,6,4,16,3,6,19,15,5,23,12,15
39,南港世貿公園,南港區,121.61422,25.058,10,11,13,16,13,6,11,12,10,11,11,11,8,6,11,5,4,4
40,玉成公園,南港區,121.5864,25.04287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,中研公園,南港區,121.613706,25.047425,17,16,8,2,16,17,11,7,15,14,15,6,4,18,12,15,24,25
42,捷運後山埤站(1號出口),信義區,121.58174,25.04431,25,20,14,20,27,27,30,27,26,11,10,4,15,20,13,16,3,2
43,凌雲市場,南港區,121.614154,25.035639,22,20,19,15,11,9,11,10,10,10,11,6,8,11,11,12,13,15
44,捷運南港軟體園區站(2號出口),南港區,121.616187,25.05973,16,15,14,13,12,13,13,11,10,9,16,12,14,24,29,24,24,26
45,捷運公館站(2號出口),大安區,121.534538,25.01476,0,4,6,11,17,10,25,11,9,2,6,22,21,2,23,24,1,3
46,南港國小,南港區,121.611027,25.05646,19,19,20,22,20,19,18,18,14,12,13,12,10,10,17,20,22,22
47,捷運忠孝新生站(3號出口),大安區,121.533862,25.041924,6,18,15,16,5,6,19,23,23,30,21,14,18,13,16,17,11,13
48,南港車站(忠孝東路),南港區,121.608202,25.05247,15,13,9,8,8,8,9,7,11,10,9,4,19,17,8,15,10,6
49,龍門廣場,大安區,121.548252,25.040901,3,7,13,21,30,7,11,4,11,16,19,15,11,8,38,13,9,0
50,民權運動公園,松山區,121.560186,25.062002,25,23,23,21,17,22,20,18,17,11,13,12,16,25,27,32,37,40
51,建國農安街口,中山區,121.536775,25.065031,28,31,29,33,24,15,9,13,12,11,4,5,0,4,14,14,16,24
52,建國長春路口,中山區,121.536925,25.054761,6,6,4,3,0,7,9,13,11,13,13,11,13,17,19,21,19,19
53,八德市場,中山區,121.536609,25.044781,6,6,8,4,7,9,5,5,10,7,4,2,5,11,13,10,16,11
54,臺北市立圖書館(總館),大安區,121.538073,25.028798,7,0,7,14,8,6,3,10,16,19,1,8,2,4,10,21,17,27
55,臺北田徑場,松山區,121.549408,25.049505,14,13,23,19,18,22,22,39,34,29,12,9,22,11,6,0,2,0
56,仁愛林森路口,中正區,121.522334,25.038954,17,19,25,24,24,23,29,36,24,30,33,7,5,13,23,15,26,26
57,新生和平路口,大安區,121.53519,25.026217,19,26,27,41,41,36,36,36,21,11,14,15,9,4,0,14,23,24
58,捷運善導寺站(1號出口),中正區,121.5222,25.045267,26,31,36,41,32,32,42,33,40,37,32,32,34,32,26,30,31,28
59,林森公園,中山區,121.525805,25.052227,16,11,12,2,4,8,10,9,14,12,3,13,12,18,25,26,27,21
60,中山行政中心,中山區,121.533487,25.064317,27,24,16,14,18,17,11,16,8,12,14,9,16,16,12,16,20,19
61,台灣科技大學,大安區,121.539723,25.0131,17,15,26,19,7,5,24,36,41,44,39,3,11,4,12,29,24,25
62,南昌公園,中正區,121.520258,25.026827,19,25,19,25,22,19,19,11,13,10,19,7,18,12,3,23,10,3
63,仁愛醫院,大安區,121.545632,25.037569,7,9,17,14,2,22,18,21,17,15,12,10,16,19,0,5,6,8
64,國家圖書館,中正區,121.517029,25.037773,6,6,20,26,30,24,26,30,38,27,14,1,22,20,21,18,15,13
65,青年公園3號出口,萬華區,121.502708,25.022725,14,33,31,12,15,17,18,16,22,19,9,6,10,3,16,16,30,25
66,師範大學公館校區,文山區,121.537188,25.007528,30,29,19,18,13,23,21,24,18,14,14,6,7,6,11,21,14,21
67,捷運臺大醫院(4號出口),中正區,121.516428,25.042973,23,29,21,26,35,7,5,19,18,22,27,16,9,23,26,35,4,3
68,國興青年路口,萬華區,121.506536,25.025865,31,23,15,14,5,12,16,17,25,21,11,6,14,14,5,14,20,28
69,興豐公園,文山區,121.547778,24.999837,21,20,16,18,15,30,25,11,10,13,14,10,14,11,16,5,9,8
70,捷運台北101/世貿站,信義區,121.561645,25.032752,24,25,29,23,27,27,16,14,14,13,40,17,23,29,12,13,26,2
71,捷運信義安和站(4號出口),大安區,121.554204,25.032985,17,18,22,28,19,21,4,10,13,22,4,27,3,23,7,14,13,18
72,新生長安路口,中山區,121.529346,25.048611,37,33,35,28,26,22,19,15,16,12,6,8,7,7,8,8,11,13
73,酒泉延平路口,大同區,121.510195,25.072228,14,15,9,10,11,13,13,14,15,12,12,12,14,16,21,25,18,17
74,信義連雲街口,中正區,121.530547,25.033817,29,27,23,26,15,12,15,15,22,12,6,9,15,2,9,21,14,18
75,基隆光復路口,信義區,121.557635,25.0300508,23,22,16,13,10,7,9,5,2,7,22,9,5,10,18,13,21,13
76,新生長春路口,中山區,121.527522,25.056387,23,22,19,21,13,10,14,19,17,11,7,9,11,8,12,21,31,20
77,民生活動中心,松山區,121.56297,25.059147,22,16,21,18,24,21,18,21,18,27,16,4,12,10,5,9,9,16
78,捷運圓山站(2號出口),大同區,121.519287,25.071824,32,34,44,40,40,30,38,26,36,18,2,37,20,13,21,12,18,11
79,捷運民權西路站(3號出口),大同區,121.520205,25.061285,11,12,15,17,9,23,21,26,23,15,11,8,3,4,2,3,7,24
80,華江高中,萬華區,121.495869,25.02751,17,19,17,18,17,19,16,15,15,14,10,11,9,15,14,21,12,18
81,捷運台電大樓站(2號出口),大安區,121.528552,25.020547,24,32,23,18,14,4,5,2,1,5,4,8,16,17,13,18,14,16
82,捷運西門站(3號出口),中正區,121.508693,25.041778,42,35,33,9,6,15,23,32,31,21,27,36,43,28,26,8,8,4
83,捷運大安森林公園站,大安區,121.535161,25.033156,53,33,52,41,34,38,33,48,50,45,58,28,26,18,37,26,11,3
84,復華花園新城,萬華區,121.502899,25.029705,31,30,23,28,31,28,25,31,16,19,10,6,6,2,4,6,10,11
85,信義敦化路口,大安區,121.54911,25.033362,9,21,31,20,19,26,30,19,11,25,24,21,17,11,36,25,34,41
86,民權復興路口,松山區,121.545138,25.062344,20,18,14,7,12,13,14,15,12,9,18,16,14,15,15,22,24,28
87,捷運大安站,大安區,121.543057,25.033078,3,5,13,14,4,2,2,16,19,15,1,1,6,17,3,9,14,4
88,捷運象山站,信義區,121.57087,25.032922,16,14,36,44,48,56,51,48,52,43,41,42,47,37,32,24,7,19
89,和平重慶路口,中正區,121.516385,25.027323,34,24,12,35,28,21,31,29,28,32,33,16,8,19,18,11,27,39
90,老松國小,萬華區,121.501708,25.037783,31,31,32,27,32,32,33,25,24,20,22,33,20,20,21,32,28,26
91,市立美術館,中山區,121.523268,25.070629,21,22,25,28,27,23,31,35,19,21,13,13,9,20,23,23,19,17
92,開封西寧路口,萬華區,121.507169,25.046618,19,22,12,14,15,9,10,4,7,7,1,3,2,7,9,5,4,2
93,吳興公車總站,信義區,121.569836,25.023877,38,27,27,50,35,31,28,22,18,22,17,3,22,16,19,37,27,18
94,捷運景美站,文山區,121.541059,24.993254,15,27,27,11,18,14,21,30,38,36,19,13,33,38,2,6,22,18
95,東園國小,萬華區,121.497679,25.023393,21,21,20,14,15,21,15,16,18,12,9,4,5,7,13,20,24,14
96,三民公園,松山區,121.566558,25.061567,16,16,16,12,10,11,15,13,11,11,9,8,9,16,20,24,16,17
97,捷運劍潭站(2號出口),士林區,121.524721,25.082825,20,14,19,27,15,30,20,27,16,12,12,19,19,18,41,20,0,17
98,羅斯福景隆街口,文山區,121.540197,24.999378,16,16,15,15,16,21,20,21,25,23,23,14,16,14,8,19,19,25
99,捷運雙連站(2號出口),大同區,121.520711,25.057866,23,31,21,15,12,21,28,27,32,8,14,12,3,12,9,6,11,20
100,金山市民路口,中正區,121.530697,25.045753,10,10,14,13,16,12,13,13,17,25,28,15,10,5,0,1,5,3
101,華山文創園區,中正區,121.528487,25.043668,9,9,11,17,21,19,20,23,26,31,41,31,21,13,8,4,9,10
102,臺北市客家文化主題公園,中正區,121.525322,25.02043,18,18,18,15,12,13,7,8,7,4,2,1,10,8,17,19,28,14
103,萬華車站,萬華區,121.503028,25.033639,19,19,21,19,19,31,34,33,36,30,28,25,28,34,35,28,29,31
104,台北花木批發市場,文山區,121.54074,25.004023,23,15,31,33,29,23,28,27,21,14,7,2,6,12,8,18,8,11
105,峨嵋停車場,萬華區,121.505409,25.044412,10,11,12,18,22,27,30,29,34,33,29,19,18,20,20,15,5,4
106,西園艋舺路口,萬華區,121.497674,25.032932,31,29,21,21,22,20,20,21,12,20,10,11,14,11,13,21,20,8
107,捷運小南門站(1號出口),中正區,121.509422,25.036402,7,11,22,31,31,32,27,32,20,38,39,36,34,27,30,29,22,21
108,臺北孔廟,大同區,121.515843,25.073306,19,14,20,20,17,17,10,12,6,16,11,17,5,10,14,8,12,13
109,林安泰古厝,中山區,121.530805,25.071606,13,14,19,26,35,17,15,15,14,6,0,1,3,7,8,3,9,11
110,文湖國小,內湖區,121.560888,25.086376,29,32,23,16,27,26,19,3,1,5,6,11,7,7,28,18,32,39
111,捷運忠孝復興站(2號出口),大安區,121.543497,25.040184,27,28,18,18,22,29,27,28,27,29,33,38,29,18,5,0,16,9
112,捷運新北投站,北投區,121.503124,25.137456,19,18,18,21,16,13,7,6,2,2,4,5,9,5,8,17,16,11
113,仁愛逸仙路口,信義區,121.561178,25.037724,22,21,12,11,8,4,3,5,9,9,20,29,23,24,18,19,15,13
114,蘭雅公園,士林區,121.530386,25.109908,5,12,13,2,19,6,7,21,16,15,19,12,16,12,10,0,10,12
115,臺北轉運站,中正區,121.520526,25.048222,36,47,31,21,20,18,33,38,39,42,51,50,53,43,41,49,24,27
116,福林公園,士林區,121.530215,25.096122,27,28,36,37,24,25,24,26,23,23,19,9,5,12,13,17,13,17
117,捷運北投站,北投區,121.498618,25.132581,14,16,11,19,30,16,26,28,29,15,6,22,17,43,25,0,0,9
118,大業大同街口,北投區,121.499152,25.136929,30,28,32,18,9,22,19,17,15,16,16,18,24,23,5,7,7,11
119,捷運劍南路站(2號出口),中山區,121.555116,25.08418,11,11,20,24,31,41,39,34,40,27,25,16,29,37,15,20,23,4
120,捷運龍山寺站(1號出口),萬華區,121.50026,25.035479,28,33,20,24,38,21,23,16,30,31,24,4,2,4,2,16,3,1
121,龍江南京路口,中山區,121.540568,25.05298,26,25,41,37,32,34,31,34,52,47,47,43,41,36,38,40,38,42
122,捷運港墘站(2號出口),內湖區,121.57584,25.079666,15,23,27,24,23,17,18,13,21,21,20,5,22,29,26,25,23,26
123,天母運動公園,士林區,121.534136,25.116325,9,12,15,23,25,24,32,22,13,13,23,25,27,16,3,10,10,13
124,振華公園,北投區,121.518163,25.115863,26,27,26,25,18,18,18,18,17,20,20,22,26,19,19,20,21,23
125,華西公園,萬華區,121.498495,25.038609,18,16,16,12,6,11,7,9,7,9,6,11,19,8,18,15,17,17
126,敦化基隆路口,大安區,121.548336,25.022073,20,22,16,18,17,16,13,16,15,13,13,12,10,8,16,14,16,17
127,東湖國中,內湖區,121.619521,25.073277,25,24,20,21,21,25,15,18,18,21,16,7,7,8,9,11,16,22
128,成功國宅,大安區,121.546726,25.026808,32,32,28,31,27,25,24,20,17,13,17,7,14,13,5,12,17,28
129,捷運文德站(2號出口),內湖區,121.58456,25.078424,22,21,19,14,12,14,11,6,6,5,9,13,16,17,13,14,8,4
130,羅斯福寧波東街口,中正區,121.519411,25.031445,11,7,2,8,7,8,9,12,11,3,18,15,25,8,14,15,2,1
131,洲子二號公園,內湖區,121.568688,25.079322,9,9,10,12,15,18,21,22,24,21,21,18,21,12,12,10,6,2
132,羅斯福新生南路口,大安區,121.5331757,25.01603085,52,50,52,58,37,75,79,67,77,52,69,61,55,67,25,40,11,25
133,蘭興公園,士林區,121.525888,25.111839,25,21,17,7,26,27,18,14,10,21,25,16,29,27,12,8,16,22
134,捷運芝山站(2號出口),士林區,121.522629,25.10336,13,10,29,49,33,39,37,50,57,26,16,4,21,45,51,4,3,10
135,捷運石牌站(2號出口),北投區,121.515677,25.114513,6,7,13,6,14,23,33,35,27,24,19,22,15,25,15,10,15,11
136,國立臺北護理健康大學,北投區,121.517512,25.118049,10,16,6,5,8,17,14,20,18,20,15,2,9,7,9,7,5,10
137,國防大學,北投區,121.493066,25.137976,23,20,15,24,20,16,17,17,13,17,18,19,24,11,22,38,37,29
138,捷運永春站(2號出口),信義區,121.575372,25.040558,8,10,20,11,11,20,24,5,10,7,1,2,2,10,12,8,4,7
139,永樂市場,大同區,121.510549,25.054501,15,14,1,5,18,8,0,18,32,37,17,14,10,17,16,11,20,17
140,捷運大橋頭站(2號出口),大同區,121.512909,25.063404,9,19,7,13,23,12,11,36,41,32,25,19,25,21,6,22,23,16
141,文山行政中心,文山區,121.569984,24.989902,8,13,15,19,18,17,18,19,18,18,15,12,6,1,7,8,8,8
142,捷運木柵站,文山區,121.574214,24.997747,13,11,12,13,10,23,24,23,26,21,18,22,24,22,19,25,19,12
143,捷運動物園站(2號出口),文山區,121.578752,24.997659,15,15,16,21,20,21,23,25,24,39,33,30,24,23,22,25,22,13
144,國立政治大學,文山區,121.576536,24.988363,39,41,41,38,44,40,43,41,45,28,20,20,13,16,9,4,12,27
145,樹德公園,大同區,121.516149,25.066688,34,34,28,22,24,29,32,20,26,27,18,3,4,11,6,18,23,29
146,捷運士林站(2號出口),士林區,121.526556,25.092546,21,24,13,10,13,20,20,6,2,4,1,13,16,41,18,24,19,8
147,士林運動中心,士林區,121.521814,25.089175,21,19,24,21,13,15,6,15,14,14,15,18,6,20,10,12,12,12
148,捷運明德站,北投區,121.518316,25.110331,47,21,33,30,33,39,44,45,43,46,39,41,45,48,53,53,58,60
149,北投運動中心,北投區,121.509621,25.116665,36,32,25,16,26,27,22,23,21,16,16,2,10,12,28,27,37,40
150,松德公園,信義區,121.57343,25.036568,22,21,8,16,16,13,9,21,22,13,16,18,12,8,15,31,24,26
151,考試院,文山區,121.549827,24.987507,14,17,16,18,20,22,20,19,16,17,13,10,3,9,8,15,19,20
152,百齡國小,士林區,121.519175,25.08521,30,30,20,20,26,15,8,23,36,27,25,8,18,1,8,18,24,18
153,蔣渭水紀念公園,大同區,121.516299,25.059885,21,20,15,11,10,12,11,12,9,11,12,12,2,5,6,11,9,15
154,中正基河路口,士林區,121.519867,25.093396,24,24,23,22,16,20,19,18,22,21,20,17,11,7,5,8,15,14
155,瑞光港墘路口,內湖區,121.57505,25.076193,19,19,17,22,22,24,24,18,17,17,20,21,20,15,16,15,17,17
156,東湖國小,內湖區,121.61538,25.06853,6,10,11,8,13,9,8,7,8,6,9,10,14,9,7,11,25,26
157,麗山國小,內湖區,121.571467,25.082703,14,14,8,8,5,24,22,21,19,15,12,10,19,18,18,25,35,39
158,捷運東湖站,內湖區,121.61355,25.067026,22,25,32,41,40,40,46,32,29,30,23,11,8,9,10,23,31,26
159,捷運西湖站(1號出口),內湖區,121.566695,25.082866,13,14,18,23,22,24,16,18,18,14,7,21,12,19,6,20,16,11
161,大豐公園,北投區,121.503768,25.131143,32,27,27,24,22,23,24,25,24,25,26,26,20,21,25,35,41,50
162,捷運中山國小站(4號出口),中山區,121.52772,25.062924,56,31,44,43,33,30,32,33,31,23,18,1,2,1,16,22,17,25
163,捷運麟光站2號出口,大安區,121.559279,25.018097,63,62,52,33,43,41,37,35,35,38,41,17,16,7,17,32,36,38
164,捷運奇岩站,北投區,121.500801,25.126286,5,7,8,15,22,34,37,46,47,41,40,26,20,18,22,14,2,7
165,捷運唭哩岸站(2號出口),北投區,121.505693,25.120788,27,25,28,35,35,38,36,31,31,28,19,7,14,33,32,37,22,11
166,臺北市立景美女中,文山區,121.556177,24.980602,17,19,33,23,17,17,13,16,20,20,15,11,18,10,7,12,16,14
167,臺北市立天文館,士林區,121.518046,25.095714,10,10,19,24,27,28,26,32,35,44,26,15,5,4,6,7,9,9
168,河堤國小,中正區,121.522855,25.02288,32,31,30,36,33,32,30,28,28,16,8,4,3,1,5,7,8,11
169,植物園,中正區,121.509813,25.030015,21,19,20,19,17,19,21,19,17,17,16,25,19,25,27,32,44,31
170,新東公園,松山區,121.568883,25.059245,38,41,39,36,35,31,28,30,27,28,20,10,20,30,26,25,37,40
171,文山運動中心,文山區,121.559651,24.996842,17,20,16,15,14,11,13,16,15,11,7,7,3,1,0,5,10,9
172,捷運南京三民站(1號出口),松山區,121.562891,25.051562,11,8,10,17,12,19,9,22,13,10,9,2,11,22,0,1,10,2
173,捷運松江南京站(7號出口),中山區,121.533211,25.052181,40,38,35,26,30,28,20,27,51,47,51,46,44,40,36,47,43,34
174,捷運小巨蛋站(5號出口),松山區,121.553057,25.051702,23,22,28,22,29,20,19,28,19,22,28,18,6,14,22,2,16,10
175,捷運南京復興站(5號出口),松山區,121.544847,25.051618,12,15,38,43,30,24,28,34,20,20,0,20,15,39,17,3,2,0
176,興安華城,中山區,121.542318,25.055997,68,62,70,62,65,58,51,47,55,52,53,49,50,52,60,67,68,75
177,葫蘆國小,士林區,121.507495,25.082538,26,28,29,25,28,31,28,27,30,30,34,19,15,11,6,9,12,16
178,延平國宅,士林區,121.510306,25.078908,16,15,11,12,9,9,10,9,10,11,10,7,6,6,9,10,14,17
179,南港公園,南港區,121.59073,25.041355,28,28,39,33,28,27,24,20,19,19,4,5,3,11,2,8,16,21
180,福華商場,內湖區,121.592654,25.06877,21,22,23,25,25,27,30,29,15,26,25,19,20,24,29,27,28,29
181,建國和平路口,大安區,121.537383,25.02585,3,2,29,22,13,11,14,15,18,28,4,2,9,12,7,12,12,17
182,捷運古亭站(2號出口),中正區,121.523537,25.0253,6,6,8,8,15,25,29,19,15,11,6,19,24,20,4,8,6,6
183,圓環站,大同區,121.514179,25.05379,14,13,7,11,8,5,3,1,9,10,14,13,13,10,11,19,19,11
184,劍潭社區,中山區,121.537892,25.084759,19,18,14,13,12,13,11,11,11,8,4,8,9,11,19,18,23,23
185,?公公園,大安區,121.54605,25.042342,7,9,8,8,9,12,16,10,2,7,7,7,11,9,1,0,0,7
186,臺北市立大學,中正區,121.514218,25.035414,15,19,16,17,32,37,29,28,28,28,23,18,23,13,16,15,17,8
187,仁愛延吉街口,大安區,121.555769,25.037465,14,15,9,20,23,17,14,14,5,7,16,19,20,24,14,14,12,14
188,社子國小,士林區,121.50189,25.090293,11,10,23,23,20,21,25,25,26,28,27,17,15,24,27,29,34,36
189,金瑞公園(金龍路),內湖區,121.58781,25.087987,18,22,35,25,24,19,16,12,16,14,21,23,23,17,9,20,29,20
190,捷運大直站(3號出口),中山區,121.546683,25.079278,19,25,31,21,21,23,25,28,30,27,22,14,15,8,26,32,30,30
191,捷運大湖公園站(2號出口),內湖區,121.60206,25.083873,16,15,15,18,19,19,16,24,24,28,24,17,18,11,9,7,0,17
192,捷運葫洲站(1號出口),內湖區,121.607955,25.072485,5,4,5,11,11,14,15,21,21,14,14,9,6,9,16,11,17,16
193,舊莊區民活動中心,南港區,121.61935,25.041277,19,18,20,21,26,22,12,18,17,16,18,2,5,6,11,18,25,26
194,市民林森路口,中山區,121.524388,25.047958,14,12,12,14,21,22,19,11,11,21,21,17,18,25,29,31,34,38
195,信義杭州路口(中華電信總公司),中正區,121.523987,25.035851,29,32,26,25,13,12,9,11,20,10,3,7,3,8,14,22,27,31
196,新湖國小,內湖區,121.589233,25.068744,18,18,20,18,12,10,8,8,6,8,7,6,6,4,7,6,9,11
197,饒河夜市(八德路側),松山區,121.571885,25.049845,13,13,11,12,10,7,1,3,1,7,10,15,15,17,18,16,17,14
201,東陽公園,南港區,121.597924,25.057164,27,25,20,21,18,18,16,15,14,16,8,3,2,6,17,26,38,26
202,捷運關渡站,北投區,121.467336,25.124646,20,29,26,26,27,32,35,33,36,15,28,20,7,22,34,34,25,22
203,古亭國中,萬華區,121.51057,25.024487,37,30,23,18,13,10,6,10,11,6,7,3,5,13,20,9,20,25
204,臺北市立大學(天母校區),士林區,121.53742,25.113625,28,30,28,29,27,22,22,26,22,22,22,12,14,8,14,24,20,19
205,木柵光輝路口,文山區,121.55561,24.988241,11,11,9,10,24,24,11,9,11,9,13,15,17,16,15,15,14,15
206,捷運辛亥站,文山區,121.55716,25.005386,18,21,24,21,20,14,11,14,14,16,14,14,11,9,12,10,12,14
207,福安國中,士林區,121.487477,25.103242,15,14,12,12,16,16,16,16,14,16,16,13,12,17,17,17,17,17
208,龍山國小,萬華區,121.495342,25.035555,26,22,18,18,21,19,19,10,5,2,4,7,10,10,7,17,20,23
209,捷運復興崗站,北投區,121.486071,25.137837,22,22,19,21,24,25,22,23,20,29,26,26,26,22,21,21,14,9
210,樂群二敬業四路口,中山區,121.558135,25.079766,41,47,36,39,36,24,25,25,28,19,20,16,16,23,26,29,28,42
211,星雲金湖街口,內湖區,121.597339,25.080915,23,22,21,20,18,20,21,18,18,15,14,16,16,13,12,12,13,15
212,北安大直街口,中山區,121.549452,25.084223,24,23,16,16,17,15,16,15,13,20,24,19,22,16,33,34,35,34
213,蘭雅國小,士林區,121.523107,25.107782,21,20,21,20,13,14,14,13,18,20,17,14,15,20,18,16,19,14
214,基河一期國宅,內湖區,121.578645,25.055935,23,22,25,24,21,20,23,22,21,20,17,15,20,7,9,8,9,13
215,捷運北門站(3號出口),大同區,121.510367,25.04993,36,36,27,32,41,35,35,28,12,38,23,15,19,12,15,11,7,18
216,培英公園,中山區,121.544601,25.082553,20,25,23,24,26,22,24,27,27,27,19,12,7,4,5,8,6,12
217,臺北花市,內湖區,121.574267,25.062645,5,8,8,10,17,27,31,21,17,15,19,24,19,14,16,5,0,11
218,松山高中,信義區,121.564108,25.043299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,大理高中,萬華區,121.49074,25.031147,9,13,11,15,8,7,2,12,8,15,14,7,4,12,19,26,11,15
220,大稻埕公園,大同區,121.510512,25.059162,8,2,3,1,8,16,12,8,10,16,0,4,13,0,0,5,14,16
221,泰和公園,信義區,121.57107,25.019276,26,20,7,19,14,12,10,2,10,4,1,6,9,6,13,18,36,12
222,撫順公園,中山區,121.522065,25.064108,18,18,17,12,12,10,18,14,11,10,4,2,4,2,10,4,21,27
223,清江國小,北投區,121.507267,25.1274,32,30,28,21,15,10,5,12,9,8,0,5,14,29,1,10,27,32
224,社正公園,士林區,121.510535,25.088243,33,35,30,31,32,31,30,31,32,17,21,27,29,11,14,19,24,29
225,臥龍樂業街口,大安區,121.554839,25.0186,32,31,30,26,25,25,26,26,23,29,14,6,10,18,6,13,26,23
226,向陽南港路口,南港區,121.594228,25.054365,18,17,17,15,14,17,17,15,14,13,10,13,15,14,6,4,8,7
227,麗山高中,內湖區,121.57668,25.084244,27,28,28,25,22,20,20,21,21,13,15,18,14,17,18,17,22,24
228,捷運萬芳社區站,文山區,121.567474,24.998956,17,16,17,15,14,12,11,11,11,9,4,1,18,9,13,14,15,16
229,市民太原路口,大同區,121.514611,25.049394,14,10,13,20,3,14,25,21,20,9,23,14,19,34,18,4,3,1
230,湖光國宅,內湖區,121.580811,25.075366,25,25,22,21,20,17,16,10,10,12,10,8,4,4,13,16,26,26
231,內政部營建署,松山區,121.545022,25.047805,19,16,16,14,11,16,23,13,20,11,15,12,21,20,24,17,22,22
232,中山天母路口,士林區,121.529738,25.118843,7,8,3,5,2,1,1,1,6,2,0,1,5,10,1,4,15,17
