sno,sna,sarea,lng,lat,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524
1,捷運市政府站(3號出口),信義區,121.5679044,25.04085789,80,63,61,67,73,79,77,76,88,96,101,108,105,105,130,99,52,35
2,捷運國父紀念館站(2號出口),大安區,121.55742,25.041254,24,23,9,14,23,16,29,27,29,30,31,30,47,26,18,1,12,0
3,台北市政府,信義區,121.5651694,25.03779722,11,29,29,21,13,2,13,28,32,27,29,31,14,28,19,29,12,17
4,市民廣場,信義區,121.562325,25.03603611,19,23,33,41,34,45,39,42,42,44,43,42,36,30,29,27,16,9
5,興雅國中,信義區,121.5686639,25.03656389,23,52,32,14,23,23,9,18,26,16,14,18,33,37,30,42,39,41
6,臺北南山廣場,信義區,121.565973,25.034047,4,8,38,49,53,53,53,59,61,57,53,58,45,52,38,18,5,2
7,信義廣場(台北101),信義區,121.5656194,25.03303889,26,13,37,28,27,20,12,26,56,42,40,47,35,41,38,3,1,0
8,世貿三館,信義區,121.5636889,25.03521389,7,13,11,20,19,31,30,36,31,29,26,24,19,16,9,3,0,7
9,松德站,信義區,121.57448,25.031785,35,28,28,22,27,21,29,20,19,14,18,13,10,7,11,19,9,16
10,台北市災害應變中心,信義區,121.5661167,25.02866111,18,38,22,33,16,19,27,14,22,22,13,13,7,12,19,20,35,31
11,三張犁,信義區,121.55762,25.034937,59,8,20,16,19,7,9,9,11,12,12,15,7,18,7,26,42,48
12,臺北醫學大學,信義區,121.561747,25.026679,22,34,23,25,32,40,39,36,38,36,23,13,6,10,15,12,24,27
13,福德公園,信義區,121.58367,25.03809,27,15,20,36,36,30,31,26,21,22,25,25,24,31,12,21,40,28
14,榮星花園,中山區,121.54037,25.06424,23,22,16,9,10,8,9,9,9,5,12,6,21,9,2,4,13,27
15,饒河夜市,松山區,121.571885,25.049845,39,23,26,23,16,16,16,18,21,19,16,15,14,28,28,32,43,46
16,松山家商,信義區,121.579135,25.036084,24,21,18,16,10,10,4,6,10,4,3,5,4,9,12,20,29,34
17,民生光復路口,松山區,121.55514,25.05862,5,13,8,16,12,7,8,17,14,14,28,20,18,29,17,16,19,27
18,臺北市藝文推廣處,松山區,121.552278,25.048268,17,15,15,14,17,16,17,13,15,12,8,9,6,10,5,3,11,15
19,象山公園,信義區,121.56981,25.02863,12,19,16,13,18,8,2,14,16,16,11,19,5,1,9,12,15,3
20,捷運科技大樓站,大安區,121.543293,25.025896,49,45,17,9,26,27,34,35,51,58,28,40,33,40,33,47,47,45
