sno,sna,sarea,lng,lat,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624
99,捷運雙連站(2號出口),大同區,121.520711,25.057866,14,18,22,25,31,34,30,35,21,25,14,19,14,22,21,16,11,9
100,金山市民路口,中正區,121.530697,25.045753,4,3,6,9,8,7,4,22,19,21,18,8,5,3,1,2,6,5
101,華山文創園區,中正區,121.528487,25.043668,19,17,26,29,21,16,18,25,22,16,10,25,23,13,11,3,4,3
102,臺北市客家文化主題公園,中正區,121.525322,25.02043,15,11,4,0,2,1,10,9,10,11,8,2,17,32,15,19,29,18
103,萬華車站,萬華區,121.503028,25.033639,23,21,17,15,14,16,13,8,10,9,8,6,8,9,6,11,5,7
104,台北花木批發市場,文山區,121.54074,25.004023,28,22,26,17,19,20,15,15,17,17,17,11,13,10,21,7,4,8
105,峨嵋停車場,萬華區,121.505409,25.044412,12,13,5,6,9,10,10,8,12,1,2,0,1,7,12,6,9,1
106,西園艋舺路口,萬華區,121.497674,25.032932,25,28,22,19,20,20,25,20,18,19,16,16,14,4,0,21,20,15
107,捷運小南門站(1號出口),中正區,121.509422,25.036402,24,27,37,33,36,33,33,27,30,31,25,17,11,22,18,15,13,12
108,臺北孔廟,大同區,121.515843,25.073306,19,20,11,25,18,16,13,17,22,24,14,10,9,7,16,9,19,19
109,林安泰古厝,中山區,121.530805,25.071606,9,9,17,15,16,13,12,9,9,7,7,4,3,4,8,11,14,14
110,文湖國小,內湖區,121.560888,25.086376,33,27,11,1,24,15,15,9,3,3,5,0,6,15,26,13,21,30
111,捷運忠孝復興站(2號出口),大安區,121.543497,25.040184,36,17,19,24,23,18,19,28,21,8,39,50,24,16,0,18,1,13
112,捷運新北投站,北投區,121.503124,25.137456,41,32,28,23,25,18,9,6,7,14,10,1,5,2,4,8,13,18
113,仁愛逸仙路口,信義區,121.561178,25.037724,23,23,21,20,20,16,10,20,21,22,28,28,24,30,24,15,16,19
114,蘭雅公園,士林區,121.530386,25.109908,8,11,14,4,5,13,0,11,15,18,19,15,10,11,13,13,11,12
115,臺北轉運站,中正區,121.520526,25.048222,46,49,37,33,37,29,40,37,50,32,36,33,40,38,32,29,6,28
116,福林公園,士林區,121.530215,25.096122,20,14,18,24,25,29,27,23,22,21,18,16,15,13,15,14,18,22
117,捷運北投站,北投區,121.498618,25.132581,25,33,36,45,12,33,39,27,25,28,17,26,15,23,24,15,15,1
118,大業大同街口,北投區,121.499152,25.136929,27,18,24,20,16,10,1,3,15,5,6,4,10,15,20,5,15,26
119,捷運劍南路站(2號出口),中山區,121.555116,25.08418,1,8,15,27,22,29,15,26,27,19,19,11,6,16,13,8,0,11
120,捷運龍山寺站(1號出口),萬華區,121.50026,25.035479,9,6,10,13,14,12,17,20,33,38,43,45,21,9,13,1,1,22
121,龍江南京路口,中山區,121.540568,25.05298,40,41,43,47,42,45,41,41,41,44,45,43,31,29,27,29,29,34
122,捷運港墘站(2號出口),內湖區,121.57584,25.079666,22,25,26,27,19,27,29,23,22,12,12,26,19,20,16,10,11,10
123,天母運動公園,士林區,121.534136,25.116325,21,26,23,27,31,29,23,27,34,30,30,24,34,19,21,13,6,11
124,振華公園,北投區,121.518163,25.115863,30,29,25,23,27,30,31,31,27,28,28,11,13,19,22,21,24,23
125,華西公園,萬華區,121.498495,25.038609,21,25,25,25,10,9,10,11,15,3,3,2,12,10,13,16,26,29
126,敦化基隆路口,大安區,121.548336,25.022073,17,16,18,18,17,18,17,19,22,24,25,20,10,16,21,25,17,17
127,東湖國中,內湖區,121.619521,25.073277,23,26,22,22,21,22,15,14,15,17,15,12,11,11,17,23,31,29
128,成功國宅,大安區,121.546726,25.026808,20,16,16,13,2,0,9,13,17,10,12,6,4,9,11,3,17,25
129,捷運文德站(2號出口),內湖區,121.58456,25.078424,27,29,27,28,30,30,28,26,21,18,21,24,26,17,16,21,26,27
130,羅斯福寧波東街口,中正區,121.519411,25.031445,4,10,8,11,16,16,15,16,14,9,5,1,18,24,10,15,18,17
131,洲子二號公園,內湖區,121.568688,25.079322,6,6,8,9,12,20,17,21,21,18,17,17,16,24,15,9,2,1
132,羅斯福新生南路口,大安區,121.5331757,25.01603085,69,65,59,58,35,54,67,72,73,38,21,35,80,43,79,53,21,16
133,蘭興公園,士林區,121.525888,25.111839,16,25,18,20,14,15,3,1,7,3,5,7,15,15,25,8,22,27
134,捷運芝山站(2號出口),士林區,121.522629,25.10336,37,41,0,6,24,38,57,34,41,45,27,45,34,5,21,0,0,1
135,捷運石牌站(2號出口),北投區,121.515677,25.114513,21,7,5,24,24,31,27,23,30,45,47,20,19,24,20,11,3,14
136,國立臺北護理健康大學,北投區,121.517512,25.118049,12,22,18,6,11,8,10,9,9,3,0,10,7,5,2,3,4,3
137,國防大學,北投區,121.493066,25.137976,12,11,6,0,11,8,7,7,4,4,4,3,14,27,29,20,20,20
138,捷運永春站(2號出口),信義區,121.575372,25.040558,25,21,13,16,25,30,21,12,15,6,16,5,9,10,9,6,8,2
139,永樂市場,大同區,121.510549,25.054501,7,9,15,29,3,1,7,31,22,13,2,1,10,10,15,9,14,13
140,捷運大橋頭站(2號出口),大同區,121.512909,25.063404,17,23,19,10,8,5,11,4,9,3,15,1,13,16,13,10,2,23
141,文山行政中心,文山區,121.569984,24.989902,16,16,26,26,29,28,31,14,15,17,19,13,5,8,7,5,9,9
142,捷運木柵站,文山區,121.574214,24.997747,25,27,28,26,27,27,31,25,28,28,27,27,28,24,22,18,14,6
143,捷運動物園站(2號出口),文山區,121.578752,24.997659,19,19,27,28,29,30,29,33,36,34,27,25,25,18,10,3,0,8
144,國立政治大學,文山區,121.576536,24.988363,20,22,32,34,33,33,32,33,33,31,31,24,25,30,33,29,40,46
